Id,Label,timeset,modularity_class
21729,21729,,2
21730,21730,,0
21731,21731,,0
21732,21732,,4
21733,21733,,4
21734,21734,,0
21735,21735,,0
21736,21736,,2
21737,21737,,1
21738,21738,,4
21739,21739,,1
21740,21740,,4
21741,21741,,2
21742,21742,,1
21743,21743,,1
21744,21744,,1
21745,21745,,4
21746,21746,,1
21747,21747,,4
21748,21748,,1
21749,21749,,1
21750,21750,,1
21751,21751,,1
21752,21752,,1
21753,21753,,1
21754,21754,,1
21755,21755,,1
21756,21756,,1
21757,21757,,2
21758,21758,,2
21759,21759,,1
21760,21760,,1
21761,21761,,2
21762,21762,,2
21763,21763,,2
21764,21764,,2
21765,21765,,2
21766,21766,,2
21767,21767,,4
21768,21768,,2
21769,21769,,4
21770,21770,,2
21771,21771,,2
21772,21772,,1
21773,21773,,1
21774,21774,,4
21775,21775,,2
21776,21776,,4
21777,21777,,0
21778,21778,,1
21779,21779,,2
21780,21780,,2
21781,21781,,1
21782,21782,,1
21783,21783,,2
21784,21784,,2
21785,21785,,2
21786,21786,,1
21787,21787,,4
21788,21788,,2
21789,21789,,0
21790,21790,,2
21791,21791,,4
21792,21792,,1
21793,21793,,4
21794,21794,,2
21795,21795,,4
21796,21796,,4
21797,21797,,2
21798,21798,,4
21799,21799,,2
21800,21800,,1
21801,21801,,2
21802,21802,,2
21803,21803,,2
21804,21804,,1
21805,21805,,2
21806,21806,,2
21807,21807,,2
21808,21808,,2
21809,21809,,2
21810,21810,,2
21811,21811,,2
21812,21812,,2
21813,21813,,4
21814,21814,,4
21815,21815,,2
21816,21816,,1
21817,21817,,1
21818,21818,,2
21819,21819,,2
21820,21820,,2
21821,21821,,1
21822,21822,,2
21823,21823,,1
21824,21824,,1
21825,21825,,4
21826,21826,,2
21827,21827,,2
21828,21828,,1
21829,21829,,0
21830,21830,,1
21831,21831,,4
21832,21832,,4
21833,21833,,1
21834,21834,,2
21835,21835,,1
21836,21836,,1
21837,21837,,4
21838,21838,,1
21839,21839,,1
21840,21840,,4
21841,21841,,1
21842,21842,,4
21843,21843,,2
21844,21844,,1
21845,21845,,1
21846,21846,,1
21847,21847,,2
21848,21848,,1
21849,21849,,2
21850,21850,,2
21851,21851,,4
21852,21852,,4
21853,21853,,4
21854,21854,,1
21855,21855,,1
21856,21856,,1
21857,21857,,2
21858,21858,,2
21859,21859,,1
21860,21860,,1
21861,21861,,1
21862,21862,,2
21863,21863,,4
21864,21864,,1
21865,21865,,1
21866,21866,,1
21867,21867,,2
21868,21868,,1
21869,21869,,2
21870,21870,,4
21871,21871,,4
21872,21872,,4
21873,21873,,1
21874,21874,,2
21875,21875,,1
21876,21876,,2
21877,21877,,1
21878,21878,,1
21879,21879,,1
21880,21880,,2
21881,21881,,1
21882,21882,,4
21883,21883,,1
21884,21884,,1
21885,21885,,1
21886,21886,,1
21887,21887,,1
21888,21888,,1
21889,21889,,1
21890,21890,,0
21891,21891,,4
21892,21892,,4
21893,21893,,1
21894,21894,,1
21895,21895,,1
21896,21896,,4
21897,21897,,1
21898,21898,,2
21899,21899,,1
21900,21900,,1
21901,21901,,1
21902,21902,,1
21903,21903,,4
21904,21904,,1
21905,21905,,4
21906,21906,,1
21907,21907,,2
21908,21908,,1
21909,21909,,1
21910,21910,,1
21911,21911,,2
21912,21912,,2
21913,21913,,2
21914,21914,,1
21915,21915,,2
21916,21916,,2
21917,21917,,2
21918,21918,,1
21919,21919,,1
21920,21920,,2
21921,21921,,2
21922,21922,,2
21923,21923,,2
21924,21924,,4
21925,21925,,2
21926,21926,,2
21927,21927,,2
21928,21928,,2
21929,21929,,1
21930,21930,,2
21931,21931,,4
21932,21932,,4
21933,21933,,1
21934,21934,,2
21935,21935,,2
21936,21936,,2
21937,21937,,4
21938,21938,,1
21939,21939,,2
21940,21940,,1
21941,21941,,2
21942,21942,,4
21943,21943,,1
21944,21944,,1
21945,21945,,1
21946,21946,,2
21947,21947,,2
21948,21948,,1
21949,21949,,2
21950,21950,,2
21951,21951,,1
21952,21952,,1
21953,21953,,2
21954,21954,,2
21955,21955,,2
21956,21956,,2
21957,21957,,2
21958,21958,,2
21959,21959,,2
21960,21960,,2
21961,21961,,2
21962,21962,,4
21963,21963,,2
21964,21964,,4
21965,21965,,2
21966,21966,,2
21967,21967,,2
21968,21968,,2
21969,21969,,2
21970,21970,,2
21971,21971,,2
21972,21972,,2
21973,21973,,2
21974,21974,,4
21975,21975,,2
21976,21976,,2
21977,21977,,4
21978,21978,,2
21979,21979,,1
21980,21980,,0
21981,21981,,2
21982,21982,,2
21983,21983,,1
21984,21984,,1
21985,21985,,1
21986,21986,,2
21987,21987,,4
21988,21988,,2
21989,21989,,2
21990,21990,,2
21991,21991,,2
21992,21992,,2
21993,21993,,1
21994,21994,,2
21995,21995,,1
21996,21996,,4
21997,21997,,2
21998,21998,,4
21999,21999,,2
22000,22000,,0
22001,22001,,4
22002,22002,,4
22003,22003,,2
22004,22004,,2
22005,22005,,2
22006,22006,,2
22007,22007,,2
22008,22008,,4
22009,22009,,4
22010,22010,,2
22011,22011,,1
22012,22012,,4
22013,22013,,2
22014,22014,,4
22015,22015,,2
22016,22016,,4
22017,22017,,2
22018,22018,,2
22019,22019,,2
22020,22020,,2
22021,22021,,2
22022,22022,,1
22023,22023,,2
22024,22024,,2
22025,22025,,1
22026,22026,,4
22027,22027,,1
22028,22028,,2
22029,22029,,2
22030,22030,,2
22031,22031,,2
22032,22032,,4
22033,22033,,2
22034,22034,,2
22035,22035,,2
22036,22036,,2
22037,22037,,2
22038,22038,,2
22039,22039,,2
22040,22040,,1
22041,22041,,2
22042,22042,,2
22043,22043,,2
22044,22044,,2
22045,22045,,2
22046,22046,,4
22047,22047,,2
22048,22048,,2
22049,22049,,2
22050,22050,,1
22051,22051,,2
22052,22052,,2
22053,22053,,1
22054,22054,,2
22055,22055,,1
22056,22056,,1
22057,22057,,2
22058,22058,,0
22059,22059,,0
22060,22060,,0
22061,22061,,0
22062,22062,,2
22063,22063,,0
22064,22064,,0
22065,22065,,0
22066,22066,,4
22067,22067,,0
22068,22068,,2
22069,22069,,2
22070,22070,,2
22071,22071,,4
22072,22072,,2
22073,22073,,2
22074,22074,,4
22075,22075,,1
22076,22076,,0
22077,22077,,1
22078,22078,,1
22079,22079,,2
22080,22080,,2
22081,22081,,2
22082,22082,,1
22083,22083,,4
22084,22084,,4
22085,22085,,4
22086,22086,,1
22087,22087,,1
22088,22088,,1
22089,22089,,1
22090,22090,,4
22091,22091,,2
22092,22092,,4
22093,22093,,2
22094,22094,,1
22095,22095,,2
22096,22096,,1
22097,22097,,1
22098,22098,,1
22099,22099,,1
22100,22100,,2
22101,22101,,1
22102,22102,,2
22103,22103,,1
22104,22104,,2
22105,22105,,2
22106,22106,,2
22107,22107,,1
22108,22108,,1
22109,22109,,4
22110,22110,,2
22111,22111,,2
22112,22112,,4
22113,22113,,4
22114,22114,,4
22115,22115,,4
22116,22116,,1
22117,22117,,2
22118,22118,,2
22119,22119,,0
22120,22120,,2
22121,22121,,4
22122,22122,,4
22123,22123,,4
22124,22124,,4
22125,22125,,1
22126,22126,,0
22127,22127,,0
22128,22128,,0
22129,22129,,1
22130,22130,,0
22131,22131,,0
22132,22132,,0
22133,22133,,0
22134,22134,,2
22135,22135,,2
22136,22136,,1
22137,22137,,4
22138,22138,,2
22139,22139,,2
22140,22140,,2
22141,22141,,2
22142,22142,,2
22143,22143,,4
22144,22144,,2
22145,22145,,4
22146,22146,,2
22147,22147,,4
22148,22148,,2
22149,22149,,2
22150,22150,,4
22151,22151,,4
22152,22152,,2
22153,22153,,2
22154,22154,,2
22155,22155,,1
22156,22156,,4
22157,22157,,1
22158,22158,,4
22159,22159,,4
22160,22160,,2
22161,22161,,4
22162,22162,,4
22163,22163,,1
22164,22164,,1
22165,22165,,1
22166,22166,,1
22167,22167,,1
22168,22168,,2
22169,22169,,2
22170,22170,,1
22171,22171,,2
22172,22172,,2
22173,22173,,2
22174,22174,,2
22175,22175,,1
22176,22176,,4
22177,22177,,2
22178,22178,,2
22179,22179,,2
22180,22180,,2
22181,22181,,2
22182,22182,,4
22183,22183,,1
22184,22184,,2
22185,22185,,2
22186,22186,,2
22187,22187,,2
22188,22188,,4
22189,22189,,2
22190,22190,,2
22191,22191,,2
22192,22192,,2
22193,22193,,4
22194,22194,,2
22195,22195,,2
22196,22196,,2
22197,22197,,2
22198,22198,,2
22199,22199,,4
22200,22200,,2
22201,22201,,2
22202,22202,,2
22203,22203,,4
22204,22204,,4
22205,22205,,2
22206,22206,,1
22207,22207,,2
22208,22208,,2
22209,22209,,2
22210,22210,,2
22211,22211,,1
22212,22212,,2
22213,22213,,2
22214,22214,,1
22215,22215,,2
22216,22216,,1
22217,22217,,2
22218,22218,,2
22219,22219,,2
22220,22220,,2
22221,22221,,1
22222,22222,,2
22223,22223,,2
22224,22224,,2
22225,22225,,2
22226,22226,,2
22227,22227,,2
22228,22228,,2
22229,22229,,2
22230,22230,,2
22231,22231,,2
22232,22232,,2
22233,22233,,1
22234,22234,,4
22235,22235,,2
22236,22236,,2
22237,22237,,2
22238,22238,,2
22239,22239,,2
22240,22240,,2
22241,22241,,2
22242,22242,,2
22243,22243,,2
22244,22244,,2
22245,22245,,2
22246,22246,,2
22247,22247,,1
22248,22248,,1
22249,22249,,2
22250,22250,,2
22251,22251,,2
22252,22252,,2
22253,22253,,2
22254,22254,,2
22255,22255,,1
22256,22256,,2
22257,22257,,2
22258,22258,,2
22259,22259,,2
22260,22260,,2
22261,22261,,2
22262,22262,,1
22263,22263,,2
22264,22264,,2
22265,22265,,1
22266,22266,,4
22267,22267,,2
22268,22268,,2
22269,22269,,1
22270,22270,,2
22271,22271,,2
22272,22272,,2
22273,22273,,1
22274,22274,,2
22275,22275,,2
22276,22276,,2
22277,22277,,2
22278,22278,,2
22279,22279,,2
22280,22280,,2
22281,22281,,2
22282,22282,,2
22283,22283,,4
22284,22284,,1
22285,22285,,2
22286,22286,,2
22287,22287,,1
22288,22288,,2
22289,22289,,1
22290,22290,,2
22291,22291,,2
22292,22292,,1
22293,22293,,1
22294,22294,,2
22295,22295,,2
22296,22296,,4
22297,22297,,2
22298,22298,,2
22299,22299,,2
22300,22300,,1
22301,22301,,2
22302,22302,,2
22303,22303,,4
22304,22304,,2
22305,22305,,2
22306,22306,,2
22307,22307,,2
22308,22308,,2
22309,22309,,1
22310,22310,,2
22311,22311,,2
22312,22312,,1
22313,22313,,2
22314,22314,,2
22315,22315,,2
22316,22316,,2
22317,22317,,2
22318,22318,,2
22319,22319,,2
22320,22320,,4
22321,22321,,0
22322,22322,,1
22323,22323,,2
22324,22324,,2
22325,22325,,2
22326,22326,,2
22327,22327,,2
22328,22328,,2
22329,22329,,2
22330,22330,,2
22331,22331,,1
22332,22332,,2
22333,22333,,4
22334,22334,,1
22335,22335,,1
22336,22336,,2
22337,22337,,2
22338,22338,,4
22339,22339,,2
22340,22340,,2
22341,22341,,2
22342,22342,,2
22343,22343,,4
22344,22344,,2
22345,22345,,4
22346,22346,,2
22347,22347,,4
22348,22348,,2
22349,22349,,2
22350,22350,,2
22351,22351,,2
22352,22352,,1
22353,22353,,2
22354,22354,,2
22355,22355,,2
22356,22356,,2
22357,22357,,2
22358,22358,,1
22359,22359,,2
22360,22360,,1
22361,22361,,2
22362,22362,,2
22363,22363,,2
22364,22364,,2
22365,22365,,2
22366,22366,,2
22367,22367,,2
22368,22368,,2
22369,22369,,2
22370,22370,,2
22371,22371,,1
22372,22372,,2
22373,22373,,1
22374,22374,,1
22375,22375,,2
22376,22376,,2
22377,22377,,2
22378,22378,,2
22379,22379,,4
22380,22380,,0
22381,22381,,0
22382,22382,,0
22383,22383,,0
22384,22384,,0
22385,22385,,0
22386,22386,,0
22387,22387,,1
22388,22388,,0
22389,22389,,0
22390,22390,,0
22391,22391,,2
22392,22392,,2
22393,22393,,2
22394,22394,,2
22395,22395,,2
22396,22396,,2
22397,22397,,2
22398,22398,,2
22399,22399,,2
22400,22400,,2
22401,22401,,2
22402,22402,,2
22403,22403,,2
22404,22404,,2
22405,22405,,2
22406,22406,,2
22407,22407,,2
22408,22408,,1
22409,22409,,2
22410,22410,,1
22411,22411,,2
22412,22412,,2
22413,22413,,4
22414,22414,,0
22415,22415,,2
22416,22416,,4
22417,22417,,1
22418,22418,,1
22419,22419,,1
22420,22420,,1
22421,22421,,1
22422,22422,,1
22423,22423,,1
22424,22424,,1
22425,22425,,1
22426,22426,,1
22427,22427,,1
22428,22428,,1
22429,22429,,1
22430,22430,,1
22431,22431,,4
22432,22432,,1
22433,22433,,2
22434,22434,,1
22435,22435,,1
22436,22436,,1
22437,22437,,1
22438,22438,,1
22439,22439,,1
22440,22440,,1
22441,22441,,1
22442,22442,,2
22443,22443,,4
22444,22444,,1
22445,22445,,1
22446,22446,,4
22447,22447,,1
22448,22448,,1
22449,22449,,1
22450,22450,,1
22451,22451,,2
22452,22452,,2
22453,22453,,1
22454,22454,,4
22455,22455,,2
22456,22456,,1
22457,22457,,4
22458,22458,,2
22459,22459,,4
22460,22460,,4
22461,22461,,1
22462,22462,,2
22463,22463,,4
22464,22464,,1
22465,22465,,2
22466,22466,,4
22467,22467,,2
22468,22468,,1
22469,22469,,1
22470,22470,,0
22471,22471,,4
22472,22472,,4
22473,22473,,4
22474,22474,,4
22475,22475,,1
22476,22476,,2
22477,22477,,1
22478,22478,,4
22479,22479,,1
22480,22480,,2
22481,22481,,4
22482,22482,,2
22483,22483,,4
22484,22484,,1
22485,22485,,0
22486,22486,,1
22487,22487,,1
22488,22488,,2
22489,22489,,4
22490,22490,,1
22491,22491,,1
22492,22492,,2
22493,22493,,2
22494,22494,,1
22495,22495,,1
22496,22496,,1
22497,22497,,1
22498,22498,,1
22499,22499,,1
22500,22500,,1
22501,22501,,4
22502,22502,,1
22503,22503,,1
22504,22504,,4
22505,22505,,1
22506,22506,,4
22507,22507,,1
22508,22508,,1
22509,22509,,1
22510,22510,,1
22511,22511,,4
22512,22512,,1
22513,22513,,1
22514,22514,,1
22515,22515,,1
22516,22516,,2
22517,22517,,1
22518,22518,,1
22519,22519,,2
22520,22520,,1
22521,22521,,1
22522,22522,,1
22523,22523,,1
22524,22524,,2
22525,22525,,1
22526,22526,,0
22527,22527,,1
22528,22528,,1
22529,22529,,1
22530,22530,,1
22531,22531,,1
22532,22532,,2
22533,22533,,1
22534,22534,,1
22535,22535,,2
22536,22536,,1
22537,22537,,1
22538,22538,,1
22539,22539,,1
22540,22540,,1
22541,22541,,1
22542,22542,,1
22543,22543,,1
22544,22544,,1
22545,22545,,1
22546,22546,,1
22547,22547,,1
22548,22548,,1
22549,22549,,2
22550,22550,,4
22551,22551,,1
22552,22552,,2
22553,22553,,4
22554,22554,,1
22555,22555,,2
22556,22556,,4
22557,22557,,2
22558,22558,,1
22559,22559,,1
22560,22560,,2
22561,22561,,4
22562,22562,,1
22563,22563,,1
22564,22564,,1
22565,22565,,1
22566,22566,,1
22567,22567,,1
22568,22568,,1
22569,22569,,1
22570,22570,,1
22571,22571,,1
22572,22572,,2
22573,22573,,1
22574,22574,,1
22575,22575,,1
22576,22576,,1
22577,22577,,1
22578,22578,,4
22579,22579,,2
22580,22580,,1
22581,22581,,2
22582,22582,,4
22583,22583,,1
22584,22584,,1
22585,22585,,1
22586,22586,,4
22587,22587,,1
22588,22588,,1
22589,22589,,4
22590,22590,,1
22591,22591,,1
22592,22592,,1
22593,22593,,1
22594,22594,,1
22595,22595,,1
22596,22596,,1
22597,22597,,1
22598,22598,,2
22599,22599,,1
22600,22600,,1
22601,22601,,1
22602,22602,,2
22603,22603,,1
22604,22604,,1
22605,22605,,1
22606,22606,,1
22607,22607,,1
22608,22608,,1
22609,22609,,4
22610,22610,,1
22611,22611,,4
22612,22612,,1
22613,22613,,4
22614,22614,,1
22615,22615,,2
22616,22616,,2
22617,22617,,2
22618,22618,,4
22619,22619,,4
22620,22620,,1
22621,22621,,1
22622,22622,,1
22623,22623,,1
22624,22624,,1
22625,22625,,2
22626,22626,,1
22627,22627,,2
22628,22628,,1
22629,22629,,1
22630,22630,,1
22631,22631,,4
22632,22632,,1
22633,22633,,1
22634,22634,,1
22635,22635,,0
22636,22636,,1
22637,22637,,1
22638,22638,,2
22639,22639,,2
22640,22640,,1
22641,22641,,1
22642,22642,,1
22643,22643,,1
22644,22644,,1
22645,22645,,1
22646,22646,,1
22647,22647,,2
22648,22648,,1
22649,22649,,1
22650,22650,,1
22651,22651,,4
22652,22652,,2
22653,22653,,1
22654,22654,,1
22655,22655,,1
22656,22656,,4
22657,22657,,1
22658,22658,,1
22659,22659,,4
22660,22660,,4
22661,22661,,4
22662,22662,,1
22663,22663,,1
22664,22664,,1
22665,22665,,1
22666,22666,,1
22667,22667,,1
22668,22668,,4
22669,22669,,1
22670,22670,,2
22671,22671,,1
22672,22672,,1
22673,22673,,1
22674,22674,,1
22675,22675,,4
22676,22676,,4
22677,22677,,1
22678,22678,,2
22679,22679,,1
22680,22680,,1
22681,22681,,4
22682,22682,,1
22683,22683,,1
22684,22684,,1
22685,22685,,1
22686,22686,,1
22687,22687,,1
22688,22688,,2
22689,22689,,2
22690,22690,,4
22691,22691,,4
22692,22692,,2
22693,22693,,1
22694,22694,,4
22695,22695,,1
22696,22696,,1
22697,22697,,2
22698,22698,,1
22699,22699,,1
22700,22700,,1
22701,22701,,2
22702,22702,,1
22703,22703,,2
22704,22704,,2
22705,22705,,1
22706,22706,,1
22707,22707,,1
22708,22708,,1
22709,22709,,1
22710,22710,,1
22711,22711,,2
22712,22712,,2
22713,22713,,4
22714,22714,,1
22715,22715,,1
22716,22716,,1
22717,22717,,1
22718,22718,,2
22719,22719,,1
22720,22720,,1
22721,22721,,1
22722,22722,,1
22723,22723,,1
22724,22724,,1
22725,22725,,1
22726,22726,,1
22727,22727,,1
22728,22728,,1
22729,22729,,4
22730,22730,,1
22731,22731,,1
22732,22732,,1
22733,22733,,1
22734,22734,,2
22735,22735,,1
22736,22736,,1
22737,22737,,1
22738,22738,,1
22739,22739,,1
22740,22740,,1
22741,22741,,1
22742,22742,,1
22743,22743,,1
22744,22744,,2
22745,22745,,1
22746,22746,,1
22747,22747,,1
22748,22748,,1
22749,22749,,1
22750,22750,,1
22751,22751,,1
22752,22752,,4
22753,22753,,1
22754,22754,,1
22755,22755,,1
22756,22756,,1
22757,22757,,1
22758,22758,,1
22759,22759,,1
22760,22760,,2
22761,22761,,1
22762,22762,,1
22763,22763,,1
22764,22764,,1
22765,22765,,1
22766,22766,,4
22767,22767,,1
22768,22768,,1
22769,22769,,4
22770,22770,,1
22771,22771,,2
22772,22772,,1
22773,22773,,1
22774,22774,,1
22775,22775,,2
22776,22776,,1
22777,22777,,1
22778,22778,,1
22779,22779,,2
22780,22780,,2
22781,22781,,2
22782,22782,,1
22783,22783,,2
22784,22784,,4
22785,22785,,2
22786,22786,,1
22787,22787,,2
22788,22788,,1
22789,22789,,1
22790,22790,,4
22791,22791,,1
22792,22792,,1
22793,22793,,1
22794,22794,,1
22795,22795,,1
22796,22796,,1
22797,22797,,1
22798,22798,,2
22799,22799,,2
22800,22800,,2
22801,22801,,1
22802,22802,,1
22803,22803,,2
22804,22804,,1
22805,22805,,1
22806,22806,,2
22807,22807,,1
22808,22808,,2
22809,22809,,1
22810,22810,,2
22811,22811,,1
22812,22812,,2
22813,22813,,1
22814,22814,,1
22815,22815,,1
22816,22816,,4
22817,22817,,1
22818,22818,,1
22819,22819,,4
22820,22820,,2
22821,22821,,1
22822,22822,,1
22823,22823,,4
22824,22824,,1
22825,22825,,4
22826,22826,,2
22827,22827,,4
22828,22828,,4
22829,22829,,1
22830,22830,,2
22831,22831,,1
22832,22832,,1
22833,22833,,2
22834,22834,,4
22835,22835,,1
22836,22836,,1
22837,22837,,2
22838,22838,,1
22839,22839,,1
22840,22840,,1
22841,22841,,1
22842,22842,,1
22843,22843,,1
22844,22844,,1
22845,22845,,1
22846,22846,,1
22847,22847,,1
22848,22848,,1
22849,22849,,1
22850,22850,,2
22851,22851,,1
22852,22852,,4
22853,22853,,1
22854,22854,,1
22855,22855,,1
22856,22856,,1
22857,22857,,2
22858,22858,,4
22859,22859,,1
22860,22860,,4
22861,22861,,1
22862,22862,,1
22863,22863,,1
22864,22864,,2
22865,22865,,4
22866,22866,,1
22867,22867,,1
22868,22868,,1
22869,22869,,1
22870,22870,,2
22871,22871,,1
22872,22872,,1
22873,22873,,1
22874,22874,,4
22875,22875,,1
22876,22876,,4
22877,22877,,1
22878,22878,,1
22879,22879,,1
22880,22880,,1
22881,22881,,1
22882,22882,,4
22883,22883,,1
22884,22884,,1
22885,22885,,1
22886,22886,,4
22887,22887,,1
22888,22888,,1
22889,22889,,1
22890,22890,,1
22891,22891,,4
22892,22892,,1
22893,22893,,1
22894,22894,,1
22895,22895,,1
22896,22896,,1
22897,22897,,1
22898,22898,,1
22899,22899,,1
22900,22900,,1
22901,22901,,1
22902,22902,,1
22903,22903,,1
22904,22904,,1
22905,22905,,1
22906,22906,,2
22907,22907,,1
22908,22908,,1
22909,22909,,1
22910,22910,,1
22911,22911,,1
22912,22912,,1
22913,22913,,1
22914,22914,,1
22915,22915,,1
22916,22916,,1
22917,22917,,1
22918,22918,,1
22919,22919,,1
22920,22920,,1
22921,22921,,1
22922,22922,,1
22923,22923,,1
22924,22924,,1
22925,22925,,4
22926,22926,,1
22927,22927,,1
22928,22928,,1
22929,22929,,1
22930,22930,,1
22931,22931,,1
22932,22932,,1
22933,22933,,1
22934,22934,,1
22935,22935,,4
22936,22936,,1
22937,22937,,1
22938,22938,,1
22939,22939,,1
22940,22940,,1
22941,22941,,1
22942,22942,,1
22943,22943,,1
22944,22944,,4
22945,22945,,1
22946,22946,,1
22947,22947,,2
22948,22948,,1
22949,22949,,2
22950,22950,,1
22951,22951,,4
22952,22952,,1
22953,22953,,1
22954,22954,,1
22955,22955,,1
22956,22956,,2
22957,22957,,1
22958,22958,,2
22959,22959,,1
22960,22960,,1
22961,22961,,4
22962,22962,,4
22963,22963,,1
22964,22964,,4
22965,22965,,1
22966,22966,,1
22967,22967,,2
22968,22968,,2
22969,22969,,1
22970,22970,,4
22971,22971,,1
22972,22972,,1
22973,22973,,2
22974,22974,,1
22975,22975,,1
22976,22976,,1
22977,22977,,1
22978,22978,,1
22979,22979,,2
22980,22980,,1
22981,22981,,1
22982,22982,,1
22983,22983,,2
22984,22984,,1
22985,22985,,1
22986,22986,,1
22987,22987,,1
22988,22988,,4
22989,22989,,1
22990,22990,,4
22991,22991,,1
22992,22992,,4
22993,22993,,2
22994,22994,,1
22995,22995,,1
22996,22996,,4
22997,22997,,1
22998,22998,,1
22999,22999,,1
23000,23000,,4
23001,23001,,1
23002,23002,,1
23003,23003,,1
23004,23004,,1
23005,23005,,2
23006,23006,,2
23007,23007,,1
23008,23008,,1
23009,23009,,1
23010,23010,,1
23011,23011,,1
23012,23012,,4
23013,23013,,1
23014,23014,,1
23015,23015,,4
23016,23016,,1
23017,23017,,1
23018,23018,,1
23019,23019,,4
23020,23020,,1
23021,23021,,1
23022,23022,,1
23023,23023,,1
23024,23024,,1
23025,23025,,2
23026,23026,,2
23027,23027,,1
23028,23028,,4
23029,23029,,4
23030,23030,,2
23031,23031,,1
23032,23032,,1
23033,23033,,1
23034,23034,,1
23035,23035,,1
23036,23036,,1
23037,23037,,1
23038,23038,,2
23039,23039,,1
23040,23040,,1
23041,23041,,1
23042,23042,,4
23043,23043,,4
23044,23044,,2
23045,23045,,1
23046,23046,,2
23047,23047,,2
23048,23048,,1
23049,23049,,2
23050,23050,,1
23051,23051,,1
23052,23052,,4
23053,23053,,1
23054,23054,,1
23055,23055,,1
23056,23056,,4
23057,23057,,1
23058,23058,,1
23059,23059,,1
23060,23060,,1
23061,23061,,4
23062,23062,,4
23063,23063,,1
23064,23064,,1
23065,23065,,1
23066,23066,,1
23067,23067,,1
23068,23068,,1
23069,23069,,1
23070,23070,,1
23071,23071,,1
23072,23072,,1
23073,23073,,1
23074,23074,,1
23075,23075,,2
23076,23076,,1
23077,23077,,1
23078,23078,,1
23079,23079,,1
23080,23080,,4
23081,23081,,4
23082,23082,,1
23083,23083,,1
23084,23084,,2
23085,23085,,1
23086,23086,,1
23087,23087,,2
23088,23088,,1
23089,23089,,4
23090,23090,,1
23091,23091,,1
23092,23092,,4
23093,23093,,2
23094,23094,,1
23095,23095,,1
23096,23096,,1
23097,23097,,1
23098,23098,,4
23099,23099,,1
23100,23100,,1
23101,23101,,1
23102,23102,,1
23103,23103,,1
23104,23104,,4
23105,23105,,1
23106,23106,,4
23107,23107,,1
23108,23108,,2
23109,23109,,2
23110,23110,,2
23111,23111,,4
23112,23112,,2
23113,23113,,1
23114,23114,,1
23115,23115,,1
23116,23116,,1
23117,23117,,1
23118,23118,,2
23119,23119,,1
23120,23120,,1
23121,23121,,1
23122,23122,,1
23123,23123,,1
23124,23124,,1
23125,23125,,4
23126,23126,,1
23127,23127,,1
23128,23128,,1
23129,23129,,1
23130,23130,,2
23131,23131,,1
23132,23132,,1
23133,23133,,2
23134,23134,,2
23135,23135,,1
23136,23136,,1
23137,23137,,2
23138,23138,,1
23139,23139,,1
23140,23140,,1
23141,23141,,1
23142,23142,,1
23143,23143,,1
23144,23144,,4
23145,23145,,1
23146,23146,,1
23147,23147,,2
23148,23148,,1
23149,23149,,4
23150,23150,,4
23151,23151,,1
23152,23152,,1
23153,23153,,4
23154,23154,,1
23155,23155,,1
23156,23156,,1
23157,23157,,1
23158,23158,,2
23159,23159,,1
23160,23160,,2
23161,23161,,1
23162,23162,,4
23163,23163,,1
23164,23164,,1
23165,23165,,1
23166,23166,,1
23167,23167,,1
23168,23168,,4
23169,23169,,1
23170,23170,,1
23171,23171,,4
23172,23172,,2
23173,23173,,2
23174,23174,,1
23175,23175,,4
23176,23176,,1
23177,23177,,4
23178,23178,,4
23179,23179,,1
23180,23180,,1
23181,23181,,1
23182,23182,,4
23183,23183,,1
23184,23184,,4
23185,23185,,1
23186,23186,,1
23187,23187,,2
23188,23188,,1
23189,23189,,2
23190,23190,,1
23191,23191,,1
23192,23192,,2
23193,23193,,2
23194,23194,,1
23195,23195,,4
23196,23196,,1
23197,23197,,1
23198,23198,,1
23199,23199,,1
23200,23200,,4
23201,23201,,2
23202,23202,,1
23203,23203,,1
23204,23204,,1
23205,23205,,1
23206,23206,,1
23207,23207,,4
23208,23208,,1
23209,23209,,1
23210,23210,,1
23211,23211,,1
23212,23212,,4
23213,23213,,1
23214,23214,,4
23215,23215,,1
23216,23216,,1
23217,23217,,1
23218,23218,,1
23219,23219,,1
23220,23220,,4
23221,23221,,1
23222,23222,,1
23223,23223,,1
23224,23224,,1
23225,23225,,2
23226,23226,,1
23227,23227,,2
23228,23228,,1
23229,23229,,1
23230,23230,,2
23231,23231,,1
23232,23232,,4
23233,23233,,4
23234,23234,,2
23235,23235,,2
23236,23236,,1
23237,23237,,1
23238,23238,,1
23239,23239,,4
23240,23240,,1
23241,23241,,2
23242,23242,,1
23243,23243,,4
23244,23244,,2
23245,23245,,4
23246,23246,,1
23247,23247,,1
23248,23248,,1
23249,23249,,2
23250,23250,,1
23251,23251,,1
23252,23252,,1
23253,23253,,1
23254,23254,,4
23255,23255,,1
23256,23256,,1
23257,23257,,1
23258,23258,,1
23259,23259,,1
23260,23260,,1
23261,23261,,1
23262,23262,,1
23263,23263,,1
23264,23264,,1
23265,23265,,1
23266,23266,,1
23267,23267,,1
23268,23268,,4
23269,23269,,1
23270,23270,,1
23271,23271,,1
23272,23272,,1
23273,23273,,4
23274,23274,,2
23275,23275,,1
23276,23276,,1
23277,23277,,1
23278,23278,,1
23279,23279,,2
23280,23280,,1
23281,23281,,1
